scan,rater_1,rater_2,rater_3,rater_4
sub-8098_ses-baseline__,yes,yes,yes,yes
sub-8099_ses-baseline__,no,no,no,no
sub-8100_ses-month48__,yes,yes,yes,yes
sub-8102_ses-month48__,yes,yes,yes,yes
sub-8103_ses-month48__,yes,yes,yes,yes
sub-8106_ses-month24__,yes,yes,yes,yes
sub-8118_ses-baseline__,yes,yes,yes,yes
sub-8125_ses-baseline__,yes,yes,yes,yes
sub-8126_ses-month24__,no,yes,yes,yes
sub-8126_ses-month48__,no,no,no,no
sub-8129_ses-month24__,yes,yes,yes,yes
sub-8129_ses-month48__,yes,yes,yes,yes
sub-8134_ses-baseline__,yes,yes,yes,yes
sub-8138_ses-baseline__,yes,yes,yes,yes
sub-8139_ses-baseline__,yes,yes,yes,yes
sub-8144_ses-baseline__,no,no,no,no
sub-8144_ses-month24__,no,no,no,no
sub-8152_ses-baseline__,no,no,no,no
sub-8159_ses-baseline__,no,no,no,no
sub-8160_ses-baseline__,no,no,no,no
sub-8160_ses-month24__,no,no,no,no
sub-8160_ses-month48__,no,no,no,no
sub-8161_ses-month48__,yes,yes,yes,yes
sub-8162_ses-baseline__,yes,yes,yes,yes
sub-8170_ses-month24__,yes,yes,yes,yes
sub-8172_ses-baseline__,no,no,no,no
sub-8173_ses-baseline__,yes,yes,yes,yes
sub-8174_ses-baseline__,yes,yes,yes,yes
sub-8176_ses-baseline__,yes,yes,yes,yes
sub-8182_ses-month24__,yes,yes,yes,yes
sub-8187_ses-baseline__,yes,yes,yes,yes
sub-8195_ses-baseline__,no,no,no,no
sub-8199_ses-baseline__,yes,yes,yes,yes
sub-8199_ses-month48__,yes,yes,yes,yes
sub-8201_ses-baseline__,no,no,no,no
sub-8201_ses-month48__,yes,yes,yes,yes
sub-8205_ses-baseline__,no,no,no,no
sub-8205_ses-month24__,no,no,no,no
sub-8205_ses-month48__,no,no,no,no
sub-8206_ses-month48__,yes,yes,yes,yes
sub-8207_ses-baseline__,no,yes,no,no
sub-8216_ses-baseline__,yes,yes,yes,yes
sub-8218_ses-baseline__,no,no,no,no
sub-8220_ses-baseline__,yes,yes,yes,yes
sub-8228_ses-month24__,yes,yes,yes,yes
sub-8229_ses-month48__,yes,yes,yes,yes
sub-8240_ses-baseline__,yes,yes,yes,yes
sub-8244_ses-baseline__,yes,yes,yes,yes
sub-8246_ses-baseline__,yes,yes,yes,yes
sub-8250_ses-baseline__,yes,yes,yes,yes
sub-8252_ses-baseline__,yes,yes,yes,yes
sub-8252_ses-month48__,yes,yes,yes,yes
sub-8253_ses-baseline__,no,yes,no,no
sub-8261_ses-month24__,yes,yes,yes,yes
sub-8267_ses-month24__,yes,yes,yes,yes
sub-8269_ses-month24__,yes,yes,yes,yes
sub-8272_ses-month24__,yes,yes,yes,yes
sub-8273_ses-baseline__,no,no,no,no
sub-8275_ses-baseline__,yes,yes,yes,yes
sub-8285_ses-baseline__,yes,yes,yes,yes
sub-8286_ses-baseline__,yes,yes,yes,yes
sub-8286_ses-month48__,yes,yes,yes,yes
sub-8290_ses-baseline__,no,no,no,no
sub-8297_ses-month24__,yes,yes,yes,yes
sub-8297_ses-month48__,yes,yes,yes,yes
sub-8306_ses-baseline__,yes,yes,yes,yes
sub-8308_ses-month24__,no,no,no,no
sub-8312_ses-baseline__,yes,yes,yes,yes
sub-8315_ses-baseline__,yes,yes,yes,yes
sub-8317_ses-baseline__,yes,yes,yes,yes
sub-8319_ses-month48__,yes,yes,yes,yes
sub-8320_ses-baseline__,yes,yes,yes,yes
sub-8328_ses-baseline__,yes,yes,yes,yes
sub-8334_ses-baseline__,no,no,no,no
sub-8337_ses-month48__,yes,yes,yes,yes
sub-8338_ses-baseline__,no,no,no,no
sub-8338_ses-month24__,no,no,no,no
sub-8338_ses-month48__,no,no,no,no
sub-8339_ses-baseline__,no,no,no,no
sub-8345_ses-baseline__,yes,yes,yes,yes
sub-8356_ses-month48__,yes,yes,yes,yes
sub-8357_ses-month24__,yes,yes,yes,yes
sub-8358_ses-baseline__,yes,yes,yes,yes
sub-8358_ses-month24__,yes,yes,yes,yes
sub-8364_ses-baseline__,no,no,no,no
sub-8369_ses-month24__,yes,yes,yes,yes
sub-8372_ses-month48__,yes,yes,yes,yes
sub-8374_ses-baseline__,yes,yes,yes,yes
sub-8378_ses-baseline__,yes,yes,yes,yes
sub-8380_ses-baseline__,yes,yes,yes,yes
sub-8381_ses-month24__,yes,yes,yes,yes
sub-8389_ses-baseline__,yes,yes,yes,yes
sub-8390_ses-baseline__,yes,yes,yes,yes
sub-8391_ses-month24__,yes,yes,yes,yes
sub-8402_ses-month48__,yes,yes,yes,yes
sub-8403_ses-baseline__,no,no,no,no
sub-8403_ses-month24__,no,no,no,no
sub-8403_ses-month48__,no,yes,no,no
sub-8405_ses-baseline__,no,no,no,no
sub-8408_ses-month24__,yes,yes,yes,yes
sub-8409_ses-baseline__,yes,yes,yes,yes
sub-8413_ses-baseline__,yes,yes,yes,yes
sub-8425_ses-month24__,yes,yes,yes,yes
sub-8429_ses-month48__,yes,yes,yes,yes
sub-8430_ses-month48__,no,yes,no,no
sub-8431_ses-baseline__,no,yes,no,no
sub-8432_ses-month48__,maybe,yes,no,no
sub-8433_ses-baseline__,no,no,no,no
sub-8433_ses-month24__,no,no,no,no
sub-8433_ses-month48__,no,no,no,no
sub-8435_ses-baseline__,no,no,no,no
sub-8435_ses-month24__,no,no,no,no
sub-8437_ses-baseline__,yes,yes,yes,yes
sub-8438_ses-month24__,yes,yes,yes,yes
sub-8444_ses-month24__,yes,yes,yes,yes
sub-8445_ses-baseline__,no,yes,no,no
sub-8448_ses-baseline__,yes,yes,yes,yes
sub-8453_ses-month48__,yes,yes,yes,yes
sub-8455_ses-baseline__,yes,yes,yes,yes
sub-8457_ses-baseline__,yes,yes,yes,yes
sub-8459_ses-month24__,yes,yes,yes,yes
sub-8461_ses-baseline__,yes,yes,yes,yes
sub-8461_ses-month48__,no,yes,no,yes
sub-8462_ses-baseline__,no,no,yes,no
sub-8462_ses-month48__,yes,yes,yes,yes
sub-8466_ses-month48__,yes,yes,yes,yes
sub-8468_ses-month24__,yes,yes,yes,yes
sub-8469_ses-baseline__,yes,yes,yes,yes
sub-8471_ses-month24__,no,no,no,no
sub-8472_ses-baseline__,no,no,no,no
sub-8476_ses-month24__,no,no,no,no
sub-8476_ses-month48__,no,no,no,no
sub-8490_ses-baseline__,yes,yes,yes,yes
sub-8490_ses-month24__,no,no,no,no
sub-8490_ses-month48__,no,no,no,no
sub-8495_ses-month48__,no,no,no,no
sub-8501_ses-baseline__,yes,yes,yes,yes
sub-8505_ses-baseline__,no,yes,no,no
sub-8507_ses-baseline__,no,no,no,no
sub-8507_ses-month24__,no,no,no,no
sub-8509_ses-month48__,yes,yes,yes,yes
sub-8512_ses-baseline__,yes,yes,yes,yes
sub-8515_ses-baseline__,no,no,no,no
sub-8522_ses-baseline__,yes,yes,yes,yes
sub-8565_ses-baseline__,no,no,no,no
sub-8565_ses-month48__,no,no,no,no
sub-8569_ses-baseline__,no,no,no,no
sub-8569_ses-month24__,no,no,no,no
sub-8573_ses-month24__,yes,yes,yes,yes
sub-8574_ses-baseline__,no,no,no,no
sub-8575_ses-month48__,yes,yes,yes,yes
sub-8576_ses-month48__,yes,yes,yes,yes
sub-8577_ses-baseline__,yes,yes,yes,yes
sub-8578_ses-month24__,no,yes,no,no
sub-8582_ses-baseline__,maybe,yes,no,no
sub-8583_ses-month48__,yes,yes,yes,yes
sub-8586_ses-baseline__,no,no,no,no
sub-8586_ses-month48__,no,no,no,no
sub-8594_ses-baseline__,yes,yes,yes,yes
sub-8596_ses-baseline__,yes,yes,yes,yes
sub-8597_ses-baseline__,yes,yes,yes,yes
sub-8602_ses-baseline__,yes,yes,yes,yes
sub-8607_ses-baseline__,yes,yes,yes,yes
sub-8608_ses-baseline__,no,no,no,no
sub-8608_ses-month48__,no,yes,no,no
sub-8615_ses-month24__,yes,yes,yes,yes
sub-8618_ses-month24__,yes,yes,yes,yes
sub-8619_ses-baseline__,yes,yes,yes,yes
sub-8619_ses-month24__,yes,yes,yes,yes
sub-8630_ses-baseline__,yes,yes,yes,yes
sub-8631_ses-baseline__,yes,yes,yes,yes
sub-8637_ses-month24__,yes,yes,yes,yes
sub-8643_ses-baseline__,no,no,no,no
sub-8643_ses-month24__,no,no,no,no
sub-8643_ses-month48__,no,yes,no,no
sub-8644_ses-baseline__,yes,yes,yes,yes
sub-8646_ses-month24__,no,no,no,no
sub-8646_ses-month48__,no,no,no,no
sub-8650_ses-baseline__,no,no,no,no
sub-8650_ses-month24__,no,no,no,no
sub-8654_ses-month48__,yes,yes,no,no
sub-8655_ses-month24__,yes,yes,yes,yes
sub-8657_ses-baseline__,no,yes,no,no
sub-8657_ses-month24__,no,yes,no,no
sub-8665_ses-baseline__,yes,yes,yes,yes
sub-8667_ses-month24__,yes,yes,yes,yes
sub-8668_ses-baseline__,no,yes,no,no
sub-8670_ses-month24__,yes,yes,yes,yes
sub-8672_ses-baseline__,yes,yes,yes,yes
sub-8674_ses-month24__,no,no,no,no
sub-8675_ses-month48__,yes,yes,yes,yes
sub-8679_ses-month24__,yes,yes,yes,yes
sub-8684_ses-month48__,yes,yes,yes,yes
sub-8696_ses-month24__,yes,yes,yes,yes
sub-8697_ses-baseline__,no,no,no,no
sub-8699_ses-baseline__,no,no,no,no
sub-8704_ses-baseline__,yes,yes,yes,yes
sub-8707_ses-baseline__,yes,yes,yes,yes
sub-8710_ses-month48__,yes,yes,yes,yes
sub-8712_ses-baseline__,no,no,no,no
sub-8716_ses-baseline__,no,no,no,no
sub-8717_ses-month48__,yes,yes,yes,yes
sub-8718_ses-baseline__,yes,yes,yes,yes
sub-8718_ses-month24__,yes,yes,yes,yes
sub-8720_ses-baseline__,no,no,no,no
sub-8720_ses-month24__,no,no,no,no
sub-8722_ses-month24__,yes,yes,yes,yes
sub-8728_ses-month24__,yes,yes,yes,yes
sub-8734_ses-baseline__,yes,yes,yes,yes
sub-8735_ses-month24__,yes,yes,yes,yes
sub-8736_ses-baseline__,yes,yes,yes,yes
sub-8736_ses-month48__,yes,yes,yes,yes
sub-8739_ses-baseline__,yes,yes,yes,yes
sub-8740_ses-month48__,no,yes,no,no
sub-8742_ses-baseline__,yes,yes,yes,yes
sub-8749_ses-month72__,yes,yes,yes,yes
sub-8752_ses-baseline__,yes,yes,yes,yes
sub-8752_ses-month72__,yes,yes,yes,yes
sub-8756_ses-baseline__,yes,yes,yes,yes
sub-8757_ses-baseline__,yes,yes,yes,yes
sub-8758_ses-baseline__,yes,yes,yes,yes
sub-8759_ses-month48__,no,no,no,no
sub-8762_ses-baseline__,yes,yes,yes,yes
sub-8764_ses-baseline__,yes,yes,yes,yes
sub-8766_ses-baseline__,no,no,no,no
sub-8769_ses-baseline__,no,yes,no,no
sub-8771_ses-month24__,yes,yes,yes,yes
sub-8771_ses-month48__,yes,yes,yes,yes
sub-8777_ses-baseline__,yes,yes,yes,yes
sub-8779_ses-baseline__,yes,yes,yes,yes
sub-8783_ses-baseline__,yes,yes,yes,yes
sub-8784_ses-baseline__,yes,yes,yes,yes
sub-8785_ses-baseline__,yes,yes,yes,yes
sub-8788_ses-baseline__,yes,yes,yes,yes
sub-8790_ses-baseline__,yes,yes,yes,yes
sub-8796_ses-month24__,yes,yes,yes,yes
sub-8802_ses-baseline__,yes,yes,yes,yes
sub-8808_ses-baseline__,no,no,no,no
sub-8812_ses-baseline__,yes,yes,yes,yes
sub-8814_ses-month72__,no,no,no,no
sub-8815_ses-baseline__,yes,yes,yes,yes
sub-8815_ses-month24__,yes,yes,yes,yes
sub-8820_ses-baseline__,yes,yes,yes,yes
sub-8823_ses-baseline__,no,no,no,no
sub-8826_ses-month24__,yes,yes,yes,yes
sub-8827_ses-baseline__,no,yes,no,no
sub-8831_ses-baseline__,yes,yes,yes,yes
sub-8835_ses-month48__,yes,yes,yes,yes
sub-8837_ses-baseline__,yes,yes,yes,yes
sub-8838_ses-month24__,yes,yes,yes,yes
sub-8839_ses-baseline__,yes,yes,yes,yes
sub-8843_ses-baseline__,yes,yes,yes,yes
sub-8847_ses-baseline__,no,no,no,no
sub-8849_ses-month48__,yes,yes,yes,yes
sub-8851_ses-baseline__,yes,yes,yes,yes
sub-8852_ses-month48__,yes,yes,yes,yes
sub-8853_ses-month24__,yes,yes,yes,yes
sub-8855_ses-baseline__,yes,yes,yes,yes
sub-8856_ses-baseline__,yes,yes,yes,yes
sub-8858_ses-baseline__,yes,yes,yes,yes
sub-8859_ses-month48__,yes,yes,yes,yes
sub-8861_ses-month48__,yes,yes,yes,yes
sub-8865_ses-baseline__,yes,yes,yes,yes
sub-8876_ses-baseline__,yes,yes,yes,yes
sub-8878_ses-month48__,yes,yes,yes,yes
sub-8880_ses-month24__,yes,yes,yes,yes
sub-8883_ses-month24__,yes,yes,yes,yes
sub-8888_ses-month24__,yes,yes,yes,yes
sub-8894_ses-month24__,yes,yes,yes,yes
sub-8896_ses-month24__,yes,yes,yes,yes
sub-8901_ses-month48__,yes,yes,yes,yes
sub-8901_ses-month72__,yes,yes,yes,yes
sub-8904_ses-baseline__,yes,yes,yes,yes
sub-8905_ses-baseline__,no,yes,no,no
sub-8913_ses-baseline__,yes,yes,yes,yes
sub-8918_ses-baseline__,yes,yes,yes,yes
sub-8922_ses-baseline__,yes,yes,yes,yes
sub-8923_ses-month48__,yes,yes,yes,yes
sub-8924_ses-baseline__,yes,yes,yes,yes
sub-8925_ses-month72__,yes,yes,yes,yes
sub-8926_ses-baseline__,yes,yes,yes,yes
sub-8928_ses-baseline__,yes,yes,yes,yes
sub-8941_ses-month72__,yes,yes,yes,yes
sub-8942_ses-baseline__,yes,yes,yes,yes
sub-8943_ses-month48__,yes,yes,yes,yes
sub-8945_ses-baseline__,yes,yes,yes,yes
sub-8946_ses-month24__,yes,yes,yes,yes
sub-8949_ses-baseline__,yes,yes,yes,yes
sub-8953_ses-baseline__,yes,yes,yes,yes
sub-8958_ses-baseline__,yes,yes,yes,yes
sub-8959_ses-baseline__,yes,yes,yes,yes
sub-8960_ses-baseline__,no,no,no,no
sub-8960_ses-month24__,no,no,no,no
sub-8961_ses-month24__,no,no,no,no
sub-8961_ses-month48__,no,yes,no,no
sub-8965_ses-month24__,no,no,no,no
sub-8966_ses-month24__,yes,yes,yes,yes
sub-8966_ses-month48__,yes,yes,yes,yes
sub-8969_ses-month24__,yes,yes,yes,yes
sub-8970_ses-baseline__,no,no,no,no
sub-8970_ses-month72__,yes,yes,yes,yes
sub-8974_ses-month24__,yes,yes,yes,yes
sub-8976_ses-baseline__,no,no,no,no
sub-8977_ses-month24__,no,no,no,no
sub-8978_ses-month48__,yes,yes,yes,yes
sub-8987_ses-baseline__,yes,yes,yes,yes
sub-8988_ses-baseline__,yes,yes,yes,yes
sub-8988_ses-month48__,yes,yes,yes,yes
sub-8989_ses-baseline__,maybe,yes,no,no
sub-9001_ses-baseline__,yes,yes,yes,yes
sub-9006_ses-baseline__,yes,yes,yes,yes
sub-9014_ses-month48__,yes,yes,yes,yes
sub-9018_ses-month48__,yes,yes,yes,yes
sub-9024_ses-baseline__,yes,yes,yes,yes
sub-9024_ses-month48__,yes,yes,yes,yes
sub-9029_ses-month24__,yes,yes,yes,yes
sub-9033_ses-month24__,yes,yes,yes,yes
sub-9037_ses-month48__,yes,yes,yes,yes
sub-9041_ses-baseline__,yes,yes,yes,yes
sub-9042_ses-month72__,yes,yes,yes,yes
sub-9047_ses-month72__,no,yes,no,no
sub-9050_ses-baseline__,yes,yes,yes,yes
sub-9054_ses-month72__,yes,yes,yes,yes
sub-9055_ses-baseline__,yes,yes,yes,yes
sub-9057_ses-baseline__,no,no,no,no
sub-9061_ses-baseline__,no,no,no,no
sub-9062_ses-baseline__,yes,yes,yes,yes
sub-9062_ses-month24__,yes,yes,yes,yes
sub-9062_ses-month48__,yes,yes,yes,yes
sub-9070_ses-baseline__,yes,yes,yes,yes
sub-9071_ses-baseline__,yes,yes,yes,yes
sub-9072_ses-month48__,no,no,no,no
sub-9091_ses-baseline__,yes,yes,yes,yes
sub-9092_ses-month48__run-1,no,yes,no,yes
sub-9092_ses-month48__run-2,no,no,no,no
sub-9098_ses-baseline__,yes,yes,yes,yes
sub-9105_ses-baseline__,yes,yes,yes,yes
sub-9105_ses-month48__,yes,yes,yes,yes
sub-9106_ses-baseline__,yes,yes,yes,yes
sub-9106_ses-month72__,yes,yes,yes,yes
sub-9120_ses-baseline__,yes,yes,yes,yes
sub-9123_ses-baseline__,yes,yes,yes,yes
sub-9128_ses-baseline__,yes,yes,yes,yes
sub-9129_ses-month48__,yes,yes,yes,yes
sub-9134_ses-baseline__,maybe,yes,yes,yes
sub-9143_ses-baseline__,no,no,no,no
sub-9143_ses-month24__,no,no,no,no
sub-9153_ses-month48__,yes,yes,yes,yes
sub-9160_ses-baseline__,yes,yes,yes,yes
sub-9185_ses-month24__,yes,yes,yes,yes
sub-9191_ses-baseline__,yes,yes,yes,yes
sub-9191_ses-month48__,yes,yes,yes,yes
sub-9255_ses-month24__,yes,yes,yes,yes
sub-9260_ses-baseline__,yes,yes,yes,yes
sub-9263_ses-baseline__,yes,yes,yes,yes
sub-9289_ses-month24__,no,yes,no,no
sub-9295_ses-baseline__,yes,yes,yes,yes
sub-9296_ses-month24__,yes,yes,yes,yes
sub-9298_ses-month72__,yes,yes,yes,yes
sub-9327_ses-baseline__,yes,yes,yes,yes
sub-9335_ses-baseline__,yes,yes,yes,yes
sub-9346_ses-baseline__,maybe,yes,yes,yes
sub-9357_ses-month24__,yes,yes,yes,yes
sub-9365_ses-baseline__,yes,yes,yes,yes
sub-9377_ses-baseline__,no,yes,no,no
sub-9382_ses-baseline__,no,no,no,no
sub-9384_ses-month48__,yes,yes,yes,yes
sub-9397_ses-month48__,yes,yes,yes,yes
sub-9414_ses-month24__,yes,yes,yes,yes
sub-9443_ses-baseline__,yes,yes,yes,yes
sub-9443_ses-month24__,yes,yes,yes,yes
sub-9447_ses-baseline__,yes,yes,yes,yes
sub-9482_ses-month24__,yes,yes,yes,yes
sub-9483_ses-baseline__,no,no,no,no
sub-9483_ses-month48__,no,no,no,no
sub-9489_ses-month24__,yes,yes,yes,yes
sub-9508_ses-baseline__,yes,yes,yes,yes
sub-9510_ses-baseline__,yes,yes,yes,yes
sub-9518_ses-baseline__,yes,yes,yes,yes
sub-9546_ses-baseline__,yes,yes,yes,yes
sub-9546_ses-month48__,yes,yes,yes,yes
sub-9557_ses-month48__,yes,yes,yes,yes
sub-9557_ses-month72__,no,yes,no,no
sub-9564_ses-baseline__run-1,no,no,no,no
sub-9564_ses-baseline__run-2,no,no,no,no
sub-9564_ses-month24__,no,no,no,no
sub-9564_ses-month48__,no,no,no,no
sub-9564_ses-month72__,no,no,no,no
sub-9568_ses-baseline__,yes,yes,yes,yes
sub-9569_ses-month24__,yes,yes,yes,yes
sub-9583_ses-month24__,yes,yes,yes,yes
sub-9604_ses-baseline__,no,no,no,no
sub-9618_ses-month48__,yes,yes,yes,yes
sub-9627_ses-month24__,yes,yes,yes,yes
sub-9632_ses-month24__,yes,yes,yes,yes
sub-9658_ses-month24__,yes,yes,yes,yes
sub-9661_ses-baseline__,yes,yes,yes,yes
sub-9664_ses-baseline__,yes,yes,yes,yes
sub-9680_ses-baseline__,yes,yes,yes,yes
sub-9693_ses-baseline__,yes,yes,yes,yes
sub-9703_ses-baseline__,yes,yes,yes,yes
sub-9715_ses-month72__,no,no,no,no
sub-9718_ses-month48__,yes,yes,yes,yes
sub-9719_ses-month48__,no,no,no,no
sub-9729_ses-baseline__,yes,yes,yes,yes
sub-9730_ses-baseline__,yes,yes,yes,yes
sub-9733_ses-month24__,yes,yes,yes,yes
sub-9733_ses-month48__,no,yes,no,no
sub-9749_ses-month24__,yes,yes,yes,yes
sub-9762_ses-baseline__,yes,yes,yes,yes
sub-9762_ses-month24__,yes,yes,yes,yes
sub-9763_ses-month24__,yes,yes,yes,yes
sub-9783_ses-baseline__,yes,yes,yes,yes
sub-9783_ses-month24__,yes,yes,yes,yes
sub-9785_ses-month24__,yes,yes,yes,yes
sub-9790_ses-month24__,yes,yes,yes,yes
sub-9804_ses-month24__,no,no,no,no
sub-9806_ses-baseline__,no,no,no,no
sub-9806_ses-month24__,no,no,no,no
sub-9820_ses-baseline__,no,yes,no,no
sub-9827_ses-month24__,yes,yes,yes,yes
sub-9855_ses-baseline__,yes,yes,yes,yes
sub-9882_ses-month24__,yes,yes,yes,yes
sub-9882_ses-month48__,yes,yes,yes,yes
sub-9893_ses-baseline__,yes,yes,yes,yes
sub-9902_ses-baseline__,no,no,no,no
sub-9902_ses-month24__,no,no,no,no
sub-9902_ses-month48__,no,no,no,no
sub-9902_ses-month72__,no,yes,yes,yes
sub-9904_ses-baseline__,yes,yes,yes,yes
sub-9908_ses-month48__,no,no,no,no
sub-9913_ses-month24__,yes,yes,yes,yes
sub-9918_ses-baseline__,yes,yes,yes,yes
sub-9919_ses-month24__,yes,yes,yes,yes
sub-9919_ses-month48__,yes,yes,yes,yes
sub-9929_ses-month48__,yes,yes,yes,yes
sub-9939_ses-baseline__,yes,yes,yes,yes
sub-9952_ses-baseline__,yes,yes,yes,yes
sub-9955_ses-month24__,yes,yes,yes,yes
sub-9961_ses-baseline__,no,no,no,no
sub-9968_ses-baseline__,yes,yes,yes,yes
sub-9969_ses-baseline__,yes,yes,yes,yes
sub-9970_ses-month48__,yes,yes,yes,yes
sub-9977_ses-baseline__,yes,yes,yes,yes
sub-9979_ses-baseline__,yes,yes,yes,yes
sub-9996_ses-baseline__,no,no,no,no
sub-9996_ses-month24__,no,no,no,no
sub-9996_ses-month48__,no,no,no,no
sub-9998_ses-baseline__,no,no,no,no
