scan,rater_1,rater_2,rater_3,rater_4
sub-8071_ses-baseline__,yes,yes,yes,yes
sub-8073_ses-baseline__,yes,yes,yes,yes
sub-8075_ses-baseline__,yes,yes,yes,yes
sub-8078_ses-baseline__,yes,yes,yes,yes
sub-8078_ses-month24__,yes,yes,yes,yes
sub-8082_ses-baseline__,yes,yes,yes,yes
sub-8086_ses-baseline__,yes,yes,yes,yes
sub-8088_ses-baseline__,no,no,no,no
sub-8088_ses-month24__,no,no,no,no
sub-8089_ses-baseline__,no,no,no,no
sub-8094_ses-baseline__,no,no,no,no
sub-8094_ses-month24__,no,no,no,no
sub-8094_ses-month48__,no,no,no,no
sub-8096_ses-baseline__,yes,yes,yes,yes
sub-8097_ses-month24__,yes,yes,yes,yes
sub-8099_ses-baseline__,no,no,no,no
sub-8102_ses-baseline__,yes,yes,yes,yes
sub-8102_ses-month24__,yes,yes,yes,yes
sub-8110_ses-baseline__,no,no,no,no
sub-8110_ses-month24__,yes,yes,yes,yes
sub-8111_ses-baseline__,yes,yes,yes,yes
sub-8112_ses-baseline__,yes,yes,yes,yes
sub-8121_ses-month24__,yes,yes,yes,yes
sub-8123_ses-month24__,yes,yes,yes,yes
sub-8124_ses-baseline__,yes,yes,yes,yes
sub-8126_ses-baseline__,no,no,no,no
sub-8126_ses-month48__,no,no,no,no
sub-8128_ses-baseline__,yes,yes,yes,yes
sub-8129_ses-baseline__,yes,yes,yes,yes
sub-8130_ses-baseline__,yes,yes,yes,yes
sub-8138_ses-baseline__,yes,yes,yes,yes
sub-8144_ses-baseline__,no,no,no,no
sub-8144_ses-month24__,no,no,no,no
sub-8153_ses-baseline__,yes,yes,yes,yes
sub-8155_ses-baseline__,yes,yes,yes,yes
sub-8157_ses-baseline__,yes,yes,yes,yes
sub-8165_ses-month24__,yes,yes,yes,yes
sub-8166_ses-baseline__,no,no,no,no
sub-8172_ses-baseline__,no,no,no,no
sub-8179_ses-month48__,yes,yes,yes,yes
sub-8186_ses-month24__,yes,yes,yes,yes
sub-8189_ses-month24__,yes,yes,yes,yes
sub-8190_ses-baseline__,yes,yes,yes,yes
sub-8191_ses-month48__,yes,yes,no,no
sub-8197_ses-month24__,yes,yes,yes,yes
sub-8199_ses-month24__,yes,yes,yes,yes
sub-8205_ses-month24__,yes,yes,yes,yes
sub-8212_ses-month24__,yes,yes,yes,yes
sub-8214_ses-baseline__,yes,yes,yes,yes
sub-8215_ses-month24__,yes,yes,yes,yes
sub-8218_ses-baseline__,no,no,no,no
sub-8225_ses-baseline__,yes,yes,yes,yes
sub-8229_ses-month48__,yes,yes,yes,yes
sub-8230_ses-month48__,yes,yes,yes,yes
sub-8232_ses-baseline__,yes,yes,yes,yes
sub-8232_ses-month48__,yes,yes,yes,yes
sub-8235_ses-month24__,yes,yes,yes,yes
sub-8237_ses-baseline__,yes,yes,yes,yes
sub-8237_ses-month24__,yes,yes,yes,yes
sub-8240_ses-baseline__,yes,yes,yes,yes
sub-8249_ses-month48__,yes,yes,yes,yes
sub-8252_ses-baseline__,yes,yes,yes,yes
sub-8262_ses-baseline__,yes,yes,yes,yes
sub-8263_ses-baseline__,yes,yes,yes,yes
sub-8271_ses-baseline__,yes,yes,yes,yes
sub-8273_ses-baseline__,no,no,no,no
sub-8273_ses-month24__,no,no,no,no
sub-8277_ses-baseline__,yes,yes,yes,yes
sub-8280_ses-month48__,no,yes,no,no
sub-8282_ses-baseline__,yes,yes,yes,yes
sub-8290_ses-baseline__,no,no,no,no
sub-8291_ses-month24__,yes,yes,yes,yes
sub-8295_ses-baseline__,yes,yes,yes,yes
sub-8295_ses-month24__,yes,yes,yes,yes
sub-8297_ses-month24__,yes,yes,yes,yes
sub-8307_ses-month24__,yes,yes,yes,yes
sub-8311_ses-baseline__,yes,yes,yes,yes
sub-8312_ses-baseline__,yes,yes,yes,yes
sub-8317_ses-month48__,yes,yes,no,no
sub-8318_ses-month24__,yes,yes,yes,yes
sub-8324_ses-month24__,yes,yes,yes,yes
sub-8328_ses-baseline__,yes,yes,yes,yes
sub-8334_ses-baseline__,no,no,no,no
sub-8338_ses-baseline__,no,no,no,no
sub-8338_ses-month24__,no,no,no,no
sub-8338_ses-month48__,no,no,no,no
sub-8340_ses-baseline__,yes,yes,yes,yes
sub-8342_ses-baseline__,yes,yes,yes,yes
sub-8349_ses-baseline__,yes,yes,yes,yes
sub-8355_ses-baseline__,no,yes,no,no
sub-8359_ses-month24__,yes,yes,yes,yes
sub-8364_ses-baseline__,no,no,no,no
sub-8370_ses-month24__,yes,yes,yes,yes
sub-8377_ses-baseline__,no,no,no,no
sub-8380_ses-month24__,yes,yes,yes,yes
sub-8382_ses-month24__,yes,yes,yes,yes
sub-8394_ses-baseline__,yes,yes,yes,yes
sub-8395_ses-baseline__,yes,yes,yes,yes
sub-8399_ses-baseline__,yes,yes,yes,yes
sub-8400_ses-month24__,yes,yes,yes,yes
sub-8402_ses-baseline__,yes,yes,yes,yes
sub-8405_ses-baseline__,no,no,no,no
sub-8407_ses-baseline__,yes,yes,yes,yes
sub-8411_ses-baseline__,yes,yes,yes,yes
sub-8412_ses-baseline__,yes,yes,yes,yes
sub-8415_ses-baseline__,yes,yes,yes,yes
sub-8422_ses-month24__,yes,yes,yes,yes
sub-8422_ses-month48__,yes,yes,yes,yes
sub-8430_ses-month24__,yes,yes,yes,yes
sub-8430_ses-month48__,no,no,no,no
sub-8432_ses-baseline__,yes,yes,yes,yes
sub-8433_ses-baseline__,no,no,no,no
sub-8433_ses-month24__,no,no,no,no
sub-8433_ses-month48__,no,no,no,no
sub-8435_ses-baseline__,no,no,no,no
sub-8435_ses-month24__,no,no,no,no
sub-8437_ses-month48__,yes,yes,yes,yes
sub-8438_ses-month24__,yes,yes,no,no
sub-8444_ses-baseline__,yes,yes,yes,yes
sub-8444_ses-month24__,yes,yes,yes,yes
sub-8445_ses-baseline__,yes,yes,no,no
sub-8447_ses-month24__,yes,yes,yes,yes
sub-8457_ses-baseline__,yes,yes,yes,yes
sub-8462_ses-baseline__,no,no,no,no
sub-8472_ses-baseline__,no,no,no,no
sub-8479_ses-baseline__,yes,yes,yes,yes
sub-8479_ses-month48__,yes,yes,yes,yes
sub-8480_ses-baseline__,no,no,no,no
sub-8480_ses-month48__,maybe,no,yes,yes
sub-8483_ses-month24__,yes,yes,yes,yes
sub-8483_ses-month48__,yes,yes,yes,yes
sub-8493_ses-baseline__,yes,yes,yes,yes
sub-8493_ses-month24__,yes,yes,yes,yes
sub-8500_ses-baseline__,maybe,yes,no,no
sub-8507_ses-baseline__,no,no,no,no
sub-8509_ses-baseline__,yes,yes,yes,yes
sub-8512_ses-baseline__,yes,yes,yes,yes
sub-8512_ses-month24__,yes,yes,yes,yes
sub-8513_ses-baseline__,yes,yes,yes,yes
sub-8515_ses-baseline__,no,no,no,no
sub-8522_ses-baseline__,yes,yes,yes,yes
sub-8525_ses-baseline__,yes,yes,yes,yes
sub-8565_ses-baseline__,no,no,no,no
sub-8565_ses-month48__,no,no,no,no
sub-8568_ses-month24__,yes,yes,yes,yes
sub-8571_ses-baseline__,yes,yes,yes,yes
sub-8571_ses-month24__,yes,yes,yes,yes
sub-8572_ses-baseline__,yes,yes,no,no
sub-8573_ses-month24__,yes,yes,yes,yes
sub-8573_ses-month48__,yes,yes,yes,yes
sub-8574_ses-baseline__,no,no,no,no
sub-8575_ses-baseline__,yes,yes,yes,yes
sub-8579_ses-baseline__,yes,yes,yes,yes
sub-8585_ses-baseline__,yes,yes,yes,yes
sub-8586_ses-baseline__,no,no,no,no
sub-8590_ses-baseline__,no,no,no,no
sub-8592_ses-month24__,yes,yes,yes,yes
sub-8596_ses-baseline__,yes,yes,yes,yes
sub-8599_ses-baseline__,yes,yes,yes,yes
sub-8608_ses-baseline__,yes,yes,yes,yes
sub-8612_ses-month24__,yes,yes,yes,yes
sub-8621_ses-month48__,yes,yes,yes,yes
sub-8631_ses-baseline__,yes,yes,yes,yes
sub-8631_ses-month48__,yes,yes,yes,yes
sub-8641_ses-baseline__,yes,yes,yes,yes
sub-8642_ses-baseline__,yes,yes,yes,yes
sub-8643_ses-baseline__,no,no,no,no
sub-8643_ses-month24__,no,no,no,no
sub-8646_ses-baseline__,maybe,yes,yes,yes
sub-8646_ses-month24__,no,no,no,no
sub-8648_ses-month48__,no,no,no,no
sub-8649_ses-month48__,yes,yes,yes,yes
sub-8657_ses-month48__,yes,yes,yes,yes
sub-8659_ses-month48__,yes,yes,yes,yes
sub-8660_ses-month24__,yes,yes,yes,yes
sub-8663_ses-baseline__,yes,yes,yes,yes
sub-8667_ses-month24__,yes,yes,yes,yes
sub-8668_ses-baseline__,yes,yes,yes,yes
sub-8670_ses-month48__,yes,yes,yes,yes
sub-8671_ses-baseline__,yes,yes,yes,yes
sub-8672_ses-baseline__,yes,yes,yes,yes
sub-8678_ses-baseline__,yes,yes,yes,yes
sub-8681_ses-month24__,yes,yes,yes,yes
sub-8681_ses-month48__,yes,yes,yes,yes
sub-8687_ses-month24__,yes,yes,yes,yes
sub-8691_ses-baseline__,yes,yes,yes,yes
sub-8692_ses-baseline__,yes,yes,yes,yes
sub-8697_ses-baseline__,no,no,no,no
sub-8698_ses-baseline__,yes,yes,yes,yes
sub-8698_ses-month24__,yes,yes,yes,yes
sub-8703_ses-month24__,yes,yes,yes,yes
sub-8704_ses-baseline__,yes,yes,yes,yes
sub-8707_ses-baseline__,yes,yes,yes,yes
sub-8710_ses-month24__,yes,yes,yes,yes
sub-8710_ses-month48__,yes,yes,no,no
sub-8716_ses-baseline__,no,no,no,no
sub-8717_ses-month24__,yes,yes,yes,yes
sub-8719_ses-month48__,yes,yes,yes,yes
sub-8720_ses-baseline__,no,no,no,no
sub-8720_ses-month24__,no,no,no,no
sub-8721_ses-baseline__,yes,yes,yes,yes
sub-8723_ses-month48__,no,no,no,no
sub-8738_ses-baseline__,yes,yes,yes,yes
sub-8740_ses-month48__,no,no,no,no
sub-8742_ses-month24__,yes,yes,yes,yes
sub-8758_ses-baseline__,yes,yes,yes,yes
sub-8759_ses-month48__,no,yes,no,no
sub-8761_ses-month48__,yes,yes,yes,yes
sub-8764_ses-month48__,yes,yes,yes,yes
sub-8769_ses-baseline__,yes,yes,yes,yes
sub-8772_ses-baseline__,yes,yes,yes,yes
sub-8779_ses-baseline__,yes,yes,yes,yes
sub-8780_ses-month48__,yes,yes,yes,yes
sub-8782_ses-baseline__,yes,yes,yes,yes
sub-8786_ses-baseline__,yes,yes,yes,yes
sub-8789_ses-month24__,yes,yes,yes,yes
sub-8790_ses-month48__,yes,yes,yes,yes
sub-8791_ses-baseline__,yes,yes,yes,yes
sub-8793_ses-baseline__,yes,yes,yes,yes
sub-8793_ses-month72__,yes,yes,yes,yes
sub-8794_ses-month24__,yes,yes,yes,yes
sub-8795_ses-baseline__,yes,yes,yes,yes
sub-8796_ses-month48__,yes,yes,yes,yes
sub-8796_ses-month72__,yes,yes,yes,yes
sub-8797_ses-baseline__,yes,yes,yes,yes
sub-8802_ses-baseline__,yes,yes,yes,yes
sub-8805_ses-month24__,yes,yes,yes,yes
sub-8807_ses-month24__,yes,yes,yes,yes
sub-8808_ses-baseline__,yes,yes,no,no
sub-8811_ses-baseline__,yes,yes,yes,yes
sub-8819_ses-baseline__,yes,yes,yes,yes
sub-8820_ses-baseline__,yes,yes,yes,yes
sub-8823_ses-baseline__,no,no,yes,no
sub-8828_ses-baseline__,yes,yes,yes,yes
sub-8831_ses-baseline__,yes,yes,yes,yes
sub-8834_ses-month48__,yes,yes,yes,yes
sub-8834_ses-month72__,yes,yes,yes,yes
sub-8835_ses-month24__,yes,yes,yes,yes
sub-8835_ses-month48__,yes,yes,yes,yes
sub-8837_ses-month24__,yes,yes,yes,yes
sub-8838_ses-month24__,yes,yes,yes,yes
sub-8843_ses-baseline__,yes,yes,yes,yes
sub-8847_ses-baseline__,yes,yes,yes,yes
sub-8849_ses-month48__,yes,yes,yes,yes
sub-8851_ses-month24__,yes,yes,yes,yes
sub-8852_ses-baseline__,yes,yes,yes,yes
sub-8852_ses-month72__,yes,yes,yes,yes
sub-8861_ses-month48__,yes,yes,yes,yes
sub-8864_ses-baseline__,yes,yes,yes,yes
sub-8865_ses-month24__,yes,yes,yes,yes
sub-8872_ses-baseline__,yes,yes,yes,yes
sub-8878_ses-month72__,no,yes,no,no
sub-8881_ses-baseline__,yes,yes,yes,yes
sub-8883_ses-baseline__,yes,yes,yes,yes
sub-8884_ses-month24__,yes,yes,yes,yes
sub-8885_ses-month24__,yes,yes,yes,yes
sub-8889_ses-baseline__,yes,yes,yes,yes
sub-8892_ses-month24__,yes,yes,yes,yes
sub-8894_ses-baseline__,yes,yes,yes,yes
sub-8897_ses-baseline__,yes,yes,yes,yes
sub-8900_ses-baseline__,no,no,no,no
sub-8900_ses-month24__,no,no,no,no
sub-8905_ses-baseline__,no,no,no,no
sub-8907_ses-month24__,yes,yes,yes,yes
sub-8912_ses-month48__,yes,yes,yes,yes
sub-8913_ses-month48__,yes,yes,yes,yes
sub-8922_ses-baseline__,yes,yes,yes,yes
sub-8923_ses-month24__,yes,yes,yes,yes
sub-8925_ses-month72__,yes,yes,yes,yes
sub-8927_ses-month48__,yes,yes,yes,yes
sub-8927_ses-month72__,yes,yes,yes,yes
sub-8929_ses-baseline__,yes,yes,yes,yes
sub-8929_ses-month24__,yes,yes,yes,yes
sub-8934_ses-baseline__,yes,yes,yes,yes
sub-8941_ses-month72__,yes,yes,yes,yes
sub-8943_ses-month48__,yes,yes,yes,yes
sub-8950_ses-baseline__,yes,yes,yes,yes
sub-8953_ses-baseline__,yes,yes,yes,yes
sub-8955_ses-month48__,yes,yes,yes,yes
sub-8959_ses-baseline__,yes,yes,yes,yes
sub-8960_ses-month24__,yes,yes,yes,yes
sub-8966_ses-month48__,yes,yes,yes,yes
sub-8966_ses-month72__,yes,yes,yes,yes
sub-8970_ses-baseline__,no,no,no,no
sub-8970_ses-month72__,yes,yes,yes,yes
sub-8971_ses-baseline__,no,no,no,no
sub-8974_ses-month48__,yes,yes,yes,yes
sub-8975_ses-baseline__,no,no,no,no
sub-8976_ses-baseline__,no,no,no,no
sub-8982_ses-month48__,yes,yes,yes,yes
sub-8983_ses-baseline__,yes,yes,yes,yes
sub-8983_ses-month24__,yes,yes,yes,yes
sub-8984_ses-baseline__,yes,yes,yes,yes
sub-8986_ses-baseline__,yes,yes,yes,yes
sub-8987_ses-baseline__,yes,yes,yes,yes
sub-8987_ses-month24__,yes,yes,yes,yes
sub-9001_ses-baseline__,yes,yes,yes,yes
sub-9006_ses-month24__,yes,yes,yes,yes
sub-9007_ses-baseline__,yes,yes,yes,yes
sub-9007_ses-month24__,yes,yes,yes,yes
sub-9011_ses-baseline__,yes,yes,yes,yes
sub-9015_ses-month24__,yes,yes,yes,yes
sub-9019_ses-baseline__,yes,yes,yes,yes
sub-9023_ses-baseline__,no,no,no,no
sub-9035_ses-baseline__,yes,yes,yes,yes
sub-9041_ses-month48__,yes,yes,yes,yes
sub-9042_ses-baseline__,yes,yes,yes,yes
sub-9047_ses-month72__,no,no,no,no
sub-9049_ses-baseline__,yes,yes,yes,yes
sub-9053_ses-month72__,yes,yes,yes,yes
sub-9054_ses-baseline__,yes,yes,yes,yes
sub-9057_ses-baseline__,no,no,no,no
sub-9065_ses-baseline__,yes,yes,yes,yes
sub-9069_ses-baseline__,yes,yes,yes,yes
sub-9072_ses-month48__,no,no,no,no
sub-9072_ses-month72__,yes,yes,yes,yes
sub-9090_ses-month24__,yes,yes,yes,yes
sub-9090_ses-month72__,yes,yes,yes,yes
sub-9092_ses-baseline__,no,no,no,no
sub-9092_ses-month48__run-1,no,no,no,no
sub-9092_ses-month48__run-2,no,no,no,no
sub-9092_ses-month72__,yes,yes,yes,yes
sub-9094_ses-baseline__,yes,yes,yes,yes
sub-9095_ses-baseline__,yes,yes,yes,yes
sub-9096_ses-month48__,yes,yes,yes,yes
sub-9097_ses-baseline__,yes,yes,yes,yes
sub-9102_ses-month24__,yes,yes,yes,yes
sub-9103_ses-baseline__,yes,yes,yes,yes
sub-9105_ses-month72__,yes,yes,yes,yes
sub-9107_ses-baseline__,yes,yes,yes,yes
sub-9120_ses-baseline__,yes,yes,yes,yes
sub-9124_ses-baseline__,yes,yes,yes,yes
sub-9130_ses-baseline__,yes,yes,yes,yes
sub-9143_ses-baseline__,no,no,no,no
sub-9143_ses-month24__,no,no,no,no
sub-9148_ses-baseline__,yes,yes,yes,yes
sub-9148_ses-month24__,yes,yes,yes,yes
sub-9149_ses-baseline__,yes,yes,yes,yes
sub-9150_ses-baseline__,no,no,no,no
sub-9153_ses-month48__,yes,yes,yes,yes
sub-9159_ses-month24__,yes,yes,yes,yes
sub-9163_ses-baseline__,yes,yes,yes,yes
sub-9165_ses-baseline__,yes,yes,yes,yes
sub-9170_ses-month24__,yes,yes,yes,yes
sub-9180_ses-month24__,yes,yes,yes,yes
sub-9191_ses-month48__,yes,yes,yes,yes
sub-9199_ses-month48__,no,yes,no,no
sub-9199_ses-month72__,no,no,no,no
sub-9200_ses-month24__,yes,yes,yes,yes
sub-9208_ses-month24__,yes,yes,yes,yes
sub-9214_ses-baseline__,yes,yes,yes,yes
sub-9242_ses-month24__,yes,yes,yes,yes
sub-9260_ses-month24__,yes,yes,yes,yes
sub-9260_ses-month72__,yes,yes,yes,yes
sub-9269_ses-baseline__,yes,yes,yes,yes
sub-9277_ses-month48__,yes,yes,yes,yes
sub-9285_ses-baseline__,yes,yes,yes,yes
sub-9295_ses-month24__,yes,yes,yes,yes
sub-9298_ses-month24__,yes,yes,yes,yes
sub-9298_ses-month48__,yes,yes,yes,yes
sub-9308_ses-baseline__,no,no,no,no
sub-9327_ses-month72__,yes,yes,yes,yes
sub-9346_ses-baseline__,yes,yes,yes,yes
sub-9356_ses-baseline__,no,no,no,no
sub-9356_ses-month24__,no,no,no,no
sub-9375_ses-month72__,yes,yes,yes,yes
sub-9377_ses-baseline__,no,no,no,no
sub-9382_ses-baseline__,no,no,no,no
sub-9383_ses-month24__,yes,yes,yes,yes
sub-9384_ses-baseline__,yes,yes,yes,yes
sub-9384_ses-month48__,yes,yes,yes,yes
sub-9385_ses-month24__,yes,yes,no,no
sub-9391_ses-month48__,yes,yes,yes,yes
sub-9397_ses-baseline__,yes,yes,yes,yes
sub-9411_ses-baseline__,yes,yes,yes,yes
sub-9415_ses-baseline__,yes,yes,yes,yes
sub-9419_ses-baseline__,yes,yes,yes,yes
sub-9421_ses-month72__,yes,yes,yes,yes
sub-9433_ses-month24__,yes,yes,yes,yes
sub-9443_ses-month72__,yes,yes,no,no
sub-9447_ses-baseline__,yes,yes,yes,yes
sub-9464_ses-baseline__,yes,yes,yes,yes
sub-9464_ses-month48__,yes,yes,yes,yes
sub-9469_ses-baseline__,yes,yes,yes,yes
sub-9482_ses-month72__,yes,yes,yes,yes
sub-9483_ses-baseline__,no,no,no,no
sub-9483_ses-month48__,no,no,no,no
sub-9483_ses-month72__,no,no,no,no
sub-9490_ses-month24__,yes,yes,yes,yes
sub-9499_ses-baseline__,yes,yes,yes,yes
sub-9510_ses-month24__,yes,yes,yes,yes
sub-9510_ses-month48__,yes,yes,yes,yes
sub-9516_ses-baseline__,yes,yes,yes,yes
sub-9518_ses-baseline__,yes,yes,yes,yes
sub-9524_ses-baseline__,yes,yes,yes,yes
sub-9540_ses-baseline__,yes,yes,yes,yes
sub-9568_ses-baseline__,yes,yes,yes,yes
sub-9568_ses-month24__,yes,yes,yes,yes
sub-9597_ses-month48__,yes,yes,yes,yes
sub-9618_ses-month24__,yes,yes,yes,yes
sub-9618_ses-month48__,yes,yes,yes,yes
sub-9647_ses-month48__,yes,yes,yes,yes
sub-9649_ses-baseline__,yes,yes,yes,yes
sub-9651_ses-baseline__,yes,yes,yes,yes
sub-9658_ses-baseline__,yes,yes,yes,yes
sub-9658_ses-month48__,yes,yes,yes,yes
sub-9671_ses-baseline__,yes,yes,yes,yes
sub-9692_ses-baseline__,yes,yes,yes,yes
sub-9696_ses-month48__,yes,yes,yes,yes
sub-9711_ses-baseline__,yes,yes,yes,yes
sub-9715_ses-month24__,yes,yes,yes,yes
sub-9716_ses-month72__,yes,yes,no,yes
sub-9719_ses-month48__,no,no,no,no
sub-9730_ses-baseline__,yes,yes,yes,yes
sub-9733_ses-baseline__,no,no,no,no
sub-9733_ses-month48__,no,yes,no,no
sub-9739_ses-month24__,yes,yes,yes,yes
sub-9761_ses-baseline__,yes,yes,yes,yes
sub-9783_ses-month24__,yes,yes,yes,yes
sub-9794_ses-baseline__,yes,yes,yes,yes
sub-9796_ses-month24__,yes,yes,yes,yes
sub-9806_ses-month24__,no,no,no,no
sub-9825_ses-month48__,yes,yes,yes,yes
sub-9826_ses-month72__,yes,yes,yes,yes
sub-9844_ses-baseline__,yes,yes,yes,yes
sub-9851_ses-month72__,yes,yes,yes,yes
sub-9854_ses-month48__,yes,yes,yes,yes
sub-9876_ses-month24__,yes,yes,yes,yes
sub-9878_ses-baseline__,no,yes,no,no
sub-9878_ses-month48__,yes,yes,yes,yes
sub-9878_ses-month72__,no,yes,no,no
sub-9902_ses-baseline__,no,yes,no,no
sub-9902_ses-month24__,no,no,no,no
sub-9908_ses-month48__,no,no,no,no
sub-9916_ses-month48__,yes,yes,yes,yes
sub-9918_ses-month24__,yes,yes,yes,yes
sub-9918_ses-month48__,yes,yes,yes,yes
sub-9918_ses-month72__,yes,yes,yes,yes
sub-9926_ses-baseline__,yes,yes,yes,yes
sub-9936_ses-baseline__,yes,yes,yes,yes
sub-9939_ses-baseline__,yes,yes,yes,yes
sub-9939_ses-month24__,yes,yes,yes,yes
sub-9944_ses-month24__,yes,yes,yes,yes
sub-9944_ses-month72__,yes,yes,yes,yes
sub-9948_ses-baseline__,yes,yes,yes,yes
sub-9959_ses-month24__,yes,yes,yes,yes
sub-9961_ses-baseline__,no,no,no,no
sub-9968_ses-month24__,yes,yes,yes,yes
sub-9974_ses-month24__,yes,yes,yes,yes
sub-9979_ses-month72__,yes,yes,yes,yes
sub-9996_ses-month24__,no,no,no,no
sub-9996_ses-month48__,no,no,no,no
