scan,rater_1,rater_2,rater_3,rater_4
sub-8222_ses-baseline__,no,no,no,no
sub-8224_ses-baseline__,yes,yes,yes,yes
sub-8233_ses-baseline__,no,no,no,no
sub-8235_ses-baseline__,no,no,no,no
sub-8236_ses-baseline__,no,no,no,no
sub-8237_ses-month24__,yes,yes,yes,yes
sub-8243_ses-baseline__,no,no,no,no
sub-8243_ses-month24__,no,no,no,no
sub-8244_ses-baseline__,no,yes,no,no
sub-8244_ses-month24__,no,no,no,no
sub-8245_ses-baseline__,no,no,no,no
sub-8249_ses-month24__,yes,yes,yes,yes
sub-8253_ses-baseline__,no,no,no,no
sub-8255_ses-baseline__,no,no,no,no
sub-8255_ses-month48__,no,no,no,no
sub-8265_ses-baseline__,yes,yes,yes,yes
sub-8268_ses-baseline__,yes,yes,yes,yes
sub-8273_ses-baseline__,no,no,no,no
sub-8273_ses-month24__,no,no,no,no
sub-8280_ses-baseline__,no,no,no,no
sub-8280_ses-month24__,no,no,no,no
sub-8280_ses-month48__,no,no,no,no
sub-8285_ses-baseline__,no,no,no,no
sub-8288_ses-baseline__,no,yes,no,no
sub-8289_ses-baseline__,maybe,yes,no,no
sub-8290_ses-baseline__,no,no,no,no
sub-8296_ses-baseline__,no,yes,yes,yes
sub-8298_ses-baseline__,no,no,no,no
sub-8301_ses-baseline__,yes,yes,yes,yes
sub-8305_ses-baseline__,yes,yes,no,no
sub-8306_ses-month24__,maybe,yes,no,no
sub-8307_ses-baseline__,no,no,no,no
sub-8307_ses-month24__,no,no,maybe,no
sub-8308_ses-baseline__,no,yes,no,no
sub-8308_ses-month24__,no,no,no,no
sub-8308_ses-month48__,no,no,no,no
sub-8311_ses-baseline__,maybe,yes,no,no
sub-8314_ses-baseline__,maybe,yes,yes,yes
sub-8318_ses-month24__,yes,yes,yes,yes
sub-8321_ses-baseline__,yes,yes,yes,yes
sub-8327_ses-baseline__,no,no,no,no
sub-8328_ses-baseline__,no,yes,yes,yes
sub-8330_ses-month24__,yes,yes,yes,yes
sub-8335_ses-baseline__,maybe,no,yes,no
sub-8336_ses-baseline__,no,yes,no,no
sub-8336_ses-month24__,no,no,no,no
sub-8338_ses-baseline__,no,no,no,no
sub-8338_ses-month24__,no,no,no,no
sub-8338_ses-month48__,no,no,no,no
sub-8347_ses-month24__,no,no,no,no
sub-8353_ses-baseline__,no,yes,no,no
sub-8370_ses-month24__,maybe,yes,maybe,no
sub-8374_ses-month24__,maybe,yes,yes,no
sub-8376_ses-baseline__,no,yes,no,no
sub-8377_ses-baseline__,maybe,yes,yes,yes
sub-8379_ses-baseline__,no,yes,no,no
sub-8391_ses-month24__,maybe,yes,no,no
sub-8392_ses-baseline__,no,no,yes,no
sub-8394_ses-baseline__,yes,yes,yes,yes
sub-8398_ses-baseline__,no,no,no,no
sub-8401_ses-baseline__,yes,yes,yes,yes
sub-8402_ses-month24__,yes,yes,yes,yes
sub-8402_ses-month48__,no,no,no,no
sub-8403_ses-baseline__,no,no,no,no
sub-8403_ses-month24__,no,no,no,no
sub-8405_ses-baseline__,no,no,no,no
sub-8407_ses-baseline__,no,yes,no,no
sub-8408_ses-month24__,yes,yes,yes,yes
sub-8409_ses-baseline__,yes,yes,yes,yes
sub-8414_ses-baseline__,no,no,no,no
sub-8414_ses-month24__,no,no,no,no
sub-8420_ses-baseline__,no,no,no,no
sub-8420_ses-month24__,no,no,no,no
sub-8431_ses-baseline__,no,no,no,no
sub-8433_ses-baseline__,no,no,no,no
sub-8433_ses-month24__,no,no,no,no
sub-8433_ses-month48__,no,no,no,no
sub-8435_ses-baseline__,no,no,no,no
sub-8435_ses-month24__,no,no,no,no
sub-8444_ses-baseline__,no,yes,no,no
sub-8444_ses-month48__,no,no,no,no
sub-8445_ses-baseline__,no,no,no,no
sub-8445_ses-month24__,no,no,no,no
sub-8445_ses-month48__,no,no,no,no
sub-8449_ses-baseline__,maybe,no,no,no
sub-8458_ses-baseline__,no,no,no,no
sub-8461_ses-baseline__,no,no,no,no
sub-8461_ses-month48__,no,no,no,no
sub-8462_ses-baseline__,no,no,no,no
sub-8463_ses-month24__,maybe,yes,no,no
sub-8464_ses-baseline__,no,no,no,no
sub-8468_ses-baseline__,yes,yes,yes,yes
sub-8471_ses-baseline__,no,no,no,no
sub-8471_ses-month24__,no,no,no,no
sub-8472_ses-baseline__,no,no,no,no
sub-8474_ses-baseline__,maybe,yes,no,no
sub-8476_ses-month24__,no,no,no,no
sub-8476_ses-month48__,no,no,no,no
sub-8480_ses-baseline__,maybe,no,yes,no
sub-8490_ses-month24__,maybe,yes,no,no
sub-8490_ses-month48__,maybe,yes,no,no
sub-8495_ses-baseline__,no,no,no,no
sub-8495_ses-month24__,no,no,no,no
sub-8495_ses-month48__,no,no,no,no
sub-8496_ses-baseline__,yes,yes,yes,yes
sub-8498_ses-baseline__,yes,yes,yes,yes
sub-8500_ses-baseline__,no,no,no,no
sub-8500_ses-month24__,no,no,no,no
sub-8503_ses-baseline__,no,no,no,no
sub-8505_ses-baseline__,no,no,no,no
sub-8507_ses-baseline__,no,no,no,no
sub-8507_ses-month24__,maybe,yes,yes,yes
sub-8512_ses-month48__,no,yes,no,no
sub-8524_ses-baseline__,no,no,no,no
sub-8525_ses-baseline__,yes,yes,yes,yes
sub-8559_ses-baseline__,no,no,no,no
sub-8560_ses-baseline__,yes,yes,yes,yes
sub-8561_ses-baseline__,no,no,no,no
sub-8564_ses-month24__,yes,yes,yes,yes
sub-8565_ses-month48__,no,no,no,no
sub-8568_ses-baseline__,maybe,yes,yes,yes
sub-8568_ses-month24__,yes,yes,yes,yes
sub-8569_ses-month24__,yes,yes,yes,yes
sub-8574_ses-baseline__,no,no,no,no
sub-8577_ses-baseline__,no,no,no,no
sub-8578_ses-baseline__,no,no,no,no
sub-8578_ses-month24__,no,no,no,no
sub-8582_ses-baseline__,no,no,no,no
sub-8583_ses-baseline__,no,no,no,no
sub-8585_ses-baseline__,no,yes,no,no
sub-8585_ses-month24__,no,no,no,no
sub-8586_ses-baseline__,no,no,no,no
sub-8586_ses-month48__,maybe,yes,no,no
sub-8590_ses-baseline__,no,no,no,no
sub-8593_ses-baseline__,maybe,yes,yes,yes
sub-8597_ses-month48__,yes,yes,yes,yes
sub-8604_ses-baseline__,no,yes,no,no
sub-8604_ses-month48__,no,no,no,no
sub-8608_ses-baseline__,no,no,no,no
sub-8613_ses-month24__,maybe,no,no,no
sub-8614_ses-baseline__,no,yes,yes,yes
sub-8624_ses-baseline__,no,yes,no,no
sub-8627_ses-baseline__,no,no,yes,no
sub-8633_ses-baseline__,no,no,yes,no
sub-8635_ses-baseline__,no,no,no,no
sub-8636_ses-baseline__,yes,yes,yes,yes
sub-8638_ses-month48__,yes,yes,yes,yes
sub-8641_ses-baseline__,yes,yes,yes,yes
sub-8642_ses-month24__,yes,yes,yes,yes
sub-8643_ses-baseline__,no,no,no,no
sub-8643_ses-month24__,no,no,no,no
sub-8643_ses-month48__,no,no,no,no
sub-8646_ses-month24__,no,no,no,no
sub-8648_ses-baseline__,no,no,no,no
sub-8648_ses-month48__,no,no,no,no
sub-8649_ses-month48__,yes,yes,yes,yes
sub-8651_ses-baseline__,no,no,no,no
sub-8653_ses-baseline__,maybe,yes,no,no
sub-8653_ses-month24__,maybe,yes,no,no
sub-8654_ses-month24__,maybe,yes,yes,yes
sub-8656_ses-month24__,no,no,no,no
sub-8657_ses-baseline__,no,no,no,no
sub-8657_ses-month24__,no,no,no,no
sub-8657_ses-month48__,no,yes,no,no
sub-8668_ses-month24__,no,no,no,no
sub-8673_ses-month24__,yes,yes,yes,yes
sub-8674_ses-baseline__,no,no,no,no
sub-8674_ses-month24__,no,no,no,no
sub-8674_ses-month48__,no,yes,no,no
sub-8679_ses-month24__,yes,yes,yes,yes
sub-8687_ses-baseline__,yes,yes,yes,yes
sub-8692_ses-month24__,yes,yes,yes,yes
sub-8692_ses-month48__,yes,yes,yes,yes
sub-8697_ses-baseline__,no,no,no,no
sub-8699_ses-baseline__,yes,yes,yes,yes
sub-8700_ses-month24__,no,yes,no,no
sub-8700_ses-month48__,no,no,no,no
sub-8708_ses-baseline__,no,yes,no,no
sub-8709_ses-baseline__,no,no,no,yes
sub-8711_ses-month48__,no,no,yes,no
sub-8712_ses-month24__,no,no,yes,no
sub-8712_ses-month48__,no,no,no,no
sub-8716_ses-baseline__,no,no,no,no
sub-8720_ses-baseline__,no,no,no,no
sub-8720_ses-month24__,no,no,no,no
sub-8722_ses-month24__,yes,yes,yes,yes
sub-8723_ses-month48__,yes,yes,yes,yes
sub-8726_ses-baseline__,yes,yes,yes,yes
sub-8727_ses-baseline__,no,no,no,no
sub-8729_ses-baseline__,yes,yes,yes,yes
sub-8730_ses-baseline__,yes,yes,yes,yes
sub-8734_ses-month48__,yes,yes,yes,yes
sub-8737_ses-month24__,no,yes,no,no
sub-8737_ses-month48__,no,yes,no,no
sub-8740_ses-month48__,no,no,no,no
sub-8740_ses-month72__,no,yes,no,no
sub-8741_ses-baseline__,no,no,no,no
sub-8754_ses-baseline__,yes,yes,yes,yes
sub-8756_ses-month24__,yes,yes,yes,yes
sub-8758_ses-baseline__,yes,yes,yes,yes
sub-8759_ses-baseline__,no,no,no,no
sub-8759_ses-month48__,no,no,no,no
sub-8760_ses-month24__,no,no,no,no
sub-8766_ses-baseline__,no,no,no,no
sub-8773_ses-baseline__,yes,yes,yes,no
sub-8774_ses-month48__,maybe,yes,yes,no
sub-8775_ses-month72__,no,no,no,no
sub-8776_ses-month24__,no,no,no,no
sub-8777_ses-month48__,yes,yes,yes,yes
sub-8779_ses-month48__,maybe,yes,no,no
sub-8790_ses-baseline__,yes,yes,yes,yes
sub-8790_ses-month48__,yes,yes,yes,yes
sub-8792_ses-baseline__,yes,yes,yes,yes
sub-8793_ses-baseline__,yes,yes,yes,yes
sub-8794_ses-baseline__,yes,yes,yes,yes
sub-8795_ses-baseline__,maybe,yes,no,no
sub-8804_ses-month24__,no,no,no,no
sub-8807_ses-baseline__,yes,yes,yes,yes
sub-8807_ses-month48__,yes,yes,no,no
sub-8807_ses-month72__,maybe,yes,no,no
sub-8810_ses-baseline__,yes,yes,yes,yes
sub-8812_ses-month48__,maybe,yes,no,no
sub-8814_ses-month72__,no,yes,no,no
sub-8823_ses-baseline__,maybe,yes,no,no
sub-8830_ses-baseline__,maybe,yes,no,no
sub-8835_ses-month48__,yes,yes,yes,yes
sub-8837_ses-month24__,no,yes,no,no
sub-8847_ses-month24__,no,no,no,no
sub-8853_ses-month24__,no,no,no,no
sub-8853_ses-month48__,yes,no,no,no
sub-8857_ses-baseline__,yes,yes,yes,yes
sub-8862_ses-baseline__,no,no,no,no
sub-8870_ses-month24__,no,yes,no,no
sub-8870_ses-month48__,yes,yes,yes,yes
sub-8871_ses-baseline__,no,no,no,no
sub-8887_ses-month24__,yes,yes,yes,yes
sub-8894_ses-month48__,yes,yes,yes,yes
sub-8896_ses-baseline__,yes,yes,yes,yes
sub-8900_ses-month24__,no,no,no,no
sub-8901_ses-month24__,maybe,yes,yes,yes
sub-8901_ses-month48__,no,yes,no,no
sub-8901_ses-month72__,no,yes,no,no
sub-8904_ses-baseline__,no,no,no,no
sub-8907_ses-month48__,yes,yes,yes,yes
sub-8908_ses-baseline__,yes,yes,yes,yes
sub-8913_ses-baseline__,no,no,no,no
sub-8913_ses-month24__,maybe,yes,no,no
sub-8913_ses-month48__,no,no,no,no
sub-8915_ses-baseline__,no,no,no,no
sub-8915_ses-month24__,maybe,yes,no,no
sub-8918_ses-month48__,no,yes,no,no
sub-8920_ses-baseline__,no,no,no,no
sub-8922_ses-month48__,yes,yes,yes,yes
sub-8923_ses-month24__,no,yes,no,no
sub-8926_ses-baseline__,yes,yes,yes,yes
sub-8930_ses-month72__,no,no,no,no
sub-8933_ses-month24__,no,no,no,no
sub-8941_ses-month72__,no,no,no,no
sub-8945_ses-baseline__,yes,yes,yes,yes
sub-8948_ses-month48__,no,no,no,no
sub-8961_ses-month24__,no,no,no,no
sub-8967_ses-month24__,no,no,yes,yes
sub-8970_ses-baseline__,no,no,no,no
sub-8970_ses-month24__,no,no,no,no
sub-8974_ses-month48__,yes,yes,yes,yes
sub-8975_ses-baseline__,no,no,no,no
sub-8976_ses-baseline__,no,no,no,no
sub-8977_ses-month24__,no,no,no,no
sub-8978_ses-month48__,yes,yes,yes,yes
sub-8986_ses-baseline__,no,no,no,no
sub-9023_ses-baseline__,no,no,no,no
sub-9024_ses-baseline__,yes,yes,yes,yes
sub-9024_ses-month48__,no,no,no,no
sub-9025_ses-baseline__,no,no,no,no
sub-9025_ses-month24__,no,no,no,no
sub-9025_ses-month48__,no,no,no,no
sub-9025_ses-month72__,no,no,no,no
sub-9027_ses-baseline__,no,no,no,no
sub-9033_ses-month24__,yes,yes,yes,yes
sub-9035_ses-baseline__,yes,yes,yes,yes
sub-9041_ses-baseline__,yes,yes,yes,yes
sub-9045_ses-baseline__,yes,yes,yes,yes
sub-9053_ses-month24__,yes,yes,yes,yes
sub-9054_ses-baseline__,no,no,no,no
sub-9054_ses-month48__,no,no,no,no
sub-9057_ses-baseline__,no,no,no,no
sub-9058_ses-baseline__,no,no,no,no
sub-9060_ses-baseline__,no,no,no,no
sub-9061_ses-baseline__,maybe,yes,yes,yes
sub-9064_ses-month24__,yes,yes,yes,yes
sub-9069_ses-baseline__,no,no,no,no
sub-9075_ses-baseline__,no,no,no,no
sub-9092_ses-month48__run-1,no,no,no,no
sub-9092_ses-month48__run-2,no,no,no,no
sub-9093_ses-baseline__,yes,yes,yes,yes
sub-9094_ses-month48__,no,yes,no,no
sub-9094_ses-month72__,no,yes,no,no
sub-9095_ses-baseline__,yes,yes,yes,yes
sub-9095_ses-month24__,yes,yes,yes,yes
sub-9099_ses-month24__,yes,yes,yes,yes
sub-9103_ses-baseline__,maybe,yes,no,no
sub-9108_ses-month72__,no,no,no,no
sub-9121_ses-baseline__,yes,yes,yes,yes
sub-9124_ses-month48__,yes,yes,yes,yes
sub-9143_ses-month24__,no,no,no,no
sub-9150_ses-baseline__,no,no,no,no
sub-9154_ses-baseline__,yes,yes,yes,yes
sub-9161_ses-baseline__,maybe,no,yes,no
sub-9165_ses-month72__,yes,yes,yes,yes
sub-9180_ses-month24__,yes,yes,yes,yes
sub-9239_ses-baseline__,no,yes,no,no
sub-9242_ses-baseline__,yes,yes,yes,yes
sub-9246_ses-baseline__,yes,yes,yes,yes
sub-9260_ses-month24__,maybe,no,yes,no
sub-9275_ses-baseline__,yes,yes,yes,yes
sub-9289_ses-month24__,no,no,no,no
sub-9296_ses-month24__,yes,yes,yes,yes
sub-9301_ses-month72__,yes,yes,yes,yes
sub-9308_ses-baseline__,no,no,no,no
sub-9343_ses-baseline__,yes,yes,yes,yes
sub-9343_ses-month72__,yes,yes,yes,yes
sub-9352_ses-month48__,yes,yes,no,no
sub-9352_ses-month72__,no,yes,no,no
sub-9355_ses-baseline__,no,yes,no,no
sub-9356_ses-baseline__,maybe,yes,no,no
sub-9356_ses-month24__,maybe,yes,no,no
sub-9367_ses-baseline__,yes,yes,yes,yes
sub-9377_ses-baseline__,no,no,no,no
sub-9382_ses-baseline__,maybe,yes,yes,no
sub-9385_ses-month24__,yes,yes,yes,yes
sub-9413_ses-baseline__,yes,yes,yes,yes
sub-9413_ses-month24__,yes,yes,yes,yes
sub-9419_ses-month24__,no,yes,no,no
sub-9464_ses-month48__,yes,yes,yes,yes
sub-9469_ses-baseline__,no,no,no,no
sub-9472_ses-baseline__,yes,yes,yes,yes
sub-9483_ses-baseline__,no,no,no,no
sub-9483_ses-month48__,no,no,no,no
sub-9483_ses-month72__,no,no,no,no
sub-9501_ses-baseline__,yes,yes,yes,yes
sub-9503_ses-month24__,yes,yes,yes,yes
sub-9540_ses-baseline__,yes,yes,yes,yes
sub-9557_ses-month48__,yes,yes,yes,yes
sub-9564_ses-baseline__run-2,no,no,no,no
sub-9564_ses-month24__,no,no,no,no
sub-9564_ses-month48__,no,no,no,no
sub-9564_ses-month72__,no,no,no,no
sub-9580_ses-baseline__,no,no,no,no
sub-9612_ses-baseline__,yes,yes,yes,yes
sub-9627_ses-month24__,yes,yes,no,no
sub-9649_ses-month24__,yes,yes,yes,yes
sub-9653_ses-month24__,no,no,no,no
sub-9661_ses-baseline__,yes,yes,yes,yes
sub-9688_ses-month48__,no,no,no,no
sub-9690_ses-month24__,yes,yes,yes,yes
sub-9691_ses-month24__,yes,yes,yes,yes
sub-9693_ses-month48__,yes,yes,yes,yes
sub-9703_ses-month48__,yes,yes,yes,yes
sub-9710_ses-baseline__,no,yes,no,no
sub-9710_ses-month24__,no,no,no,no
sub-9712_ses-month24__,yes,yes,yes,yes
sub-9712_ses-month48__,yes,yes,yes,yes
sub-9715_ses-baseline__,no,no,no,no
sub-9715_ses-month24__,no,no,no,no
sub-9715_ses-month48__,no,no,no,no
sub-9715_ses-month72__,no,no,no,no
sub-9716_ses-month72__,yes,yes,yes,yes
sub-9719_ses-baseline__,no,no,no,no
sub-9719_ses-month48__,no,no,no,no
sub-9722_ses-baseline__,yes,yes,no,no
sub-9722_ses-month24__,no,no,no,no
sub-9726_ses-month24__,yes,no,no,no
sub-9726_ses-month48__,yes,yes,no,no
sub-9730_ses-baseline__,yes,yes,yes,yes
sub-9749_ses-month24__,no,yes,no,no
sub-9758_ses-baseline__,yes,yes,yes,yes
sub-9762_ses-baseline__,no,no,no,no
sub-9762_ses-month24__,no,no,no,no
sub-9783_ses-month72__,yes,yes,yes,yes
sub-9786_ses-baseline__,no,no,no,no
sub-9786_ses-month24__,no,no,no,no
sub-9790_ses-month24__,yes,yes,yes,yes
sub-9796_ses-baseline__,yes,yes,yes,yes
sub-9804_ses-month24__,no,no,no,no
sub-9806_ses-baseline__,no,no,no,no
sub-9806_ses-month24__,no,no,no,no
sub-9812_ses-baseline__,no,no,no,no
sub-9821_ses-month24__,yes,yes,yes,yes
sub-9840_ses-baseline__,no,no,no,no
sub-9854_ses-month72__,yes,yes,yes,yes
sub-9865_ses-baseline__,yes,yes,yes,yes
sub-9878_ses-month24__,no,no,no,no
sub-9879_ses-month24__,yes,yes,yes,yes
sub-9889_ses-month24__,maybe,yes,no,no
sub-9893_ses-month24__,no,no,no,no
sub-9902_ses-month24__,no,no,no,no
sub-9902_ses-month48__,no,no,no,no
sub-9902_ses-month72__,no,no,no,no
sub-9908_ses-month48__,no,no,no,no
sub-9912_ses-month24__,no,no,no,no
sub-9916_ses-baseline__,yes,yes,yes,yes
sub-9919_ses-month48__,yes,yes,yes,yes
sub-9927_ses-month48__,yes,yes,yes,yes
sub-9930_ses-baseline__,yes,yes,yes,yes
sub-9943_ses-baseline__,no,no,no,no
sub-9943_ses-month72__,no,no,no,no
sub-9944_ses-baseline__,yes,yes,yes,yes
sub-9950_ses-baseline__,no,no,no,no
sub-9950_ses-month24__,no,no,no,no
sub-9959_ses-baseline__,yes,yes,yes,yes
sub-9960_ses-baseline__,no,yes,no,no
sub-9960_ses-month24__,yes,yes,yes,yes
sub-9961_ses-baseline__,no,no,no,no
sub-9962_ses-baseline__,no,no,no,no
sub-9996_ses-baseline__,yes,yes,yes,yes
sub-9996_ses-month24__,no,yes,no,yes
sub-9996_ses-month48__,no,no,no,no
sub-9998_ses-baseline__,no,no,no,no
